-200.380,-192.425,165.528,0.356,-0.602,0.714
-199.583,-183.422,161.167,0.334,-0.607,0.722
-198.679,-174.551,156.569,0.312,-0.610,0.729
-197.697,-165.775,151.797,0.298,-0.611,0.733
-196.664,-157.074,146.910,0.288,-0.612,0.736
-195.598,-148.423,141.935,0.280,-0.613,0.739
-194.514,-139.808,136.904,0.277,-0.613,0.740
-193.438,-131.207,131.848,0.277,-0.612,0.741
-192.372,-122.611,126.781,0.276,-0.612,0.741
-191.336,-114.001,121.731,0.288,-0.609,0.739
-190.433,-105.315,116.786,0.300,-0.607,0.736
-189.429,-96.668,111.795,0.273,-0.614,0.740
-188.430,-87.958,106.917,0.340,-0.601,0.724
-187.847,-78.844,102.765,0.374,-0.606,0.702
-185.950,-69.771,98.989,0.218,-0.683,0.697
-181.612,-61.406,95.607,0.092,-0.732,0.675
-175.518,-53.784,93.348,0.022,-0.766,0.642
-167.803,-47.518,92.222,-0.139,-0.769,0.624
-158.610,-43.606,91.748,-0.335,-0.712,0.617
-148.679,-42.447,91.502,-0.514,-0.597,0.616
-138.669,-43.080,91.285,-0.544,-0.570,0.615
-128.644,-43.492,91.110,-0.520,-0.593,0.615
-118.615,-43.810,90.953,-0.527,-0.587,0.615
-108.589,-44.211,90.802,-0.527,-0.587,0.615
-98.562,-44.581,90.663,-0.525,-0.589,0.614
-88.533,-44.945,90.535,-0.525,-0.589,0.614
-78.507,-45.304,90.417,-0.524,-0.590,0.614
-68.477,-45.653,90.308,-0.523,-0.591,0.614
-58.448,-45.992,90.206,-0.522,-0.592,0.614
-48.419,-46.323,90.116,-0.522,-0.593,0.614
-38.390,-46.658,90.036,-0.523,-0.592,0.614
-28.362,-47.010,89.960,-0.523,-0.591,0.613
-18.332,-47.379,89.893,-0.524,-0.591,0.613
-8.305,-47.765,89.835,-0.525,-0.590,0.613
1.721,-48.167,89.784,-0.526,-0.590,0.613
